577	Key analysts are emphasizing the importance of the digitalization especially of the supply chain. This work aims to improve maritime shipping companies by introducing digitalization in their operations. This objective is achieved analyzing the impact of maritime container shipping companies’ digitalization. This analysis requires as input the Business Process Model (BPMo) and an inventory of digital applications to verify how the BPMo changes when deploying the applications, define the prerequisites necessary for this deployment, and identify the key performance indicators (KPIs) to track it. The impact of the deployment of the applications has been quantified by using four performance dimensions: Costs, Time, Quality, and Flexibility. The results show that the impacts are different per application, with changes in the processes, the addition of new ones, and the decommissioning of others. The impact of digitalization is high when trying to deploy all the applications at the same time. Companies can leverage this work, which requires reviewing the documented impacts in their processes and the applications’ prerequisites as well as updating their existing balanced scorecard, incorporating the application’s KPIs. A list of 10 applications has been identified as “quick wins”; then, applications can be the starting point for digitalizing a company. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.
578	ADNOC has development and implemented a robust automated sector performance review (SPR) process using state-of-the-art analytics and business process management tool (Khan et al., 2019). In this paper, we will present the achieved results and the defined opportunities by implementing SPR across some targeted reservoirs during the previous last 2 years. With the necessity of having analysis at sector level, the main objective of this work is to conduct an integrated reservoir dynamic synthesis, identify all challenges and opportunities to come up with robust and practical action plan aiming for best reservoir management and ultimately obtain best oil recovery by sector. Applying Integrated Reservoir Management (IRM) Workflow on Giant Onshore Field, It was decided to start the project on one major Reservoir A (divided by 3 sectors) as a project pilot. First data were collected from operations database, data management in spreadsheets, simulation output format, maps and images. All data were organized into the automated SPR workflow through a web based Business Process Management (BPM) that provided mechanism for the user to load, validate and approve technical data. Setting the workflow to focusing on analyzing the reservoir performance at sector level, the data is illustrated in an integrated visualization environment including panels for the reservoir KPI, production plan compliance status and reservoir pressure maintenance, diagnostic plots, production and injection summary, etc., opening the possibility for the user to identify new opportunities and areas that needs further investigations. Few key enhancements are listed and were suggested to the solution as a next phase. Following a methodical SPR automated workflow these conclusion are drawn: • Technical data can be approved with appropriate notification for task execution. • Data processing cycles, visualization and performance analysis dashboard time frame was reduced. • It was identify the underperforming areas into the sectors. • The Opportunity Management proactive system was used to identify reservoir profitable opportunities through a centralized platform. • Action plans include well and surface intervention. 20% of the activities were successfully implemented and provided significant added values. Implementation of the automated SPR workflows as part of Digital technologies is renovating the traditional work process into very effective and advanced analytics and has achieved excellence in reservoir management and reserves recovery. Copyright © 2022, International Petroleum Technology Conference.
579	nan
580	Digital transformation is essential for improving the operational processes of organisations and, consequently, their performance. This work presents the prototype of a computer application to support the management of outgoing students’ applications in a higher education institution. The key outcomes of this work include the systematisation of the process, the establishment of key performance indicators, and the real-time monitoring and traceability of students’ applications. From a managerial perspective, this work provides insights for higher education institutions aiming to digitalise and control their processes. Moreover, it offers a practical framework that can be adapted by any industry seeking to implement controlled processes, enabling the collection of data from activities to feed the key performance indicators. Copyright © 2025 Inderscience Enterprises Ltd.
581	The need to store and analyze movement data is continuously growing as a consequence of the huge availability of data being collected through GPS receivers, mobile devices, sensors, and others technologies. This paper presents an approach for the storage and analysis of maritime transportation data in a spatial data warehouse. The aim is to identify near-miss situations, which are the contexts where collisions between ships may occur. Moreover, a key performance indicator is proposed to compute the target percentage of safe situations between ships. The proposed spatial data warehouse was modeled, implemented and loaded with the data collected by The Netherland Coastguard, and includes data of shipping movements collected by AIS (Automatic Identification System) base stations. Through the SOLAP analysis of this data set, and taking a sample safety distance of 50 meters between ships, it was possible to verify that the percentage of safe situations is of 92%, going beyond the defined target limit of 90%. The results are promising at the conceptual level and demonstrate the need for further development of key performance indicators for analyzing large movement data sets.
582	A Service-Based Application (SBA) is composed of a number of loosely coupled services available on the network which provide the desired functionalities. Service Based Applications execute in dynamic business environments and have to address evolving requirements. Hence they should be flexible to identify violations and adapt to changes in business requirements or context. Monitoring is the key element for adaptation. A Service Based Application can be viewed in terms of three layers i.e., Business Process Management Layer, Service Composition Layer and Service Infrastructure Layer. Application performance depends on the combined performance of components and their interactions within the SBA layers. Therefore it necessitates to constantly monitor the health of the application by monitoring activities occurring in SBA layers. In this paper we present a view of the monitoring approaches across the three layers.
583	Nowadays, business process management and process modeling is an important part of business management and business process improvement. Resulting from the increasingly fast growing customer requirements for the final product, organizations need to introduce process management. The work presented in this paper was situated in the area of the automotive industry, which is the most important sector of the world economy. Technical development is progressing with rapid fashion, and even in the automotive industry, there is a need to monitor, manage and improve production processes. This is related to the deployment and use of information systems that support and automate these processes. The main goal of the work described in the paper is to provide a brief overview of the field of business process management, process modeling, related technologies, and the situation of the automotive industry in general. This work also analyzes the current situation in one of the measurement centers, selected processes, and user requirements for the application supporting those processes. Based on the analysis, we proposed an improvement of the selected processes and also designed a web application that supports these processes. The application was built using current technologies such as ASP.NET Core Framework, MVC architecture and the available libraries. Results of testing proved that the solution meets all requirements and in terms of key performance indicators surpassed the expected results. It is suitable for real use in practice and in the future, it is recommended its deployment to all measurement centers. © 2018, Springer International Publishing AG.
584	Various life-cycle approaches to Business Process Manage- ment (BPM) have a common assumption that a process is incrementally improved in the redesign phase. While this assumption is hardly ques- tioned in BPM research, there is evidence from the field of AB testing that improvement concepts often do not lead to actual improvements. In this thesis, we propose a methodology named AB-BPM and a set of sup- porting techniques that facilitate rapid validation of business processes by conducting sequential experiments.We evaluate our methodology and techniques with real-world and synthetic case studies.  Copyright © 2020 for this paper by its authors.
585	A fundamental assumption of Business Process Management (BPM) is that redesign delivers new and improved versions of business processes. This assumption, however, does not necessarily hold, and required compensatory action may be delayed until a new round in the BPM life-cycle completes. Current approaches to process redesign face this problem in one way or another, which makes rapid process improvement a central research problem of BPM today. In this paper, we address this problem by integrating concepts from process execution with ideas from DevOps. More specifically, we develop a technique called AB-BPM that offers AB testing for process versions with immediate feedback at runtime. We implemented this technique in such a way that two versions (A and B) are operational in parallel and any new process instance is routed to one of them. The routing decision is made at runtime on the basis of the achieved results for the registered performance metrics of each version. AB-BPM provides for ultimate convergence towards the best performing version, no matter if it is the old or the new version. We demonstrate the efficacy of our technique by conducting an extensive evaluation based on both synthetic and real-life data. © Springer International Publishing AG 2017.
586	Business process improvement ideas can be validated through sequential experiment techniques like AB Testing. Such approaches have the inherent risk of exposing customers to an inferior process version, which is why the inferior version should be discarded as quickly as possible. In this paper, we propose a contextual multi-armed bandit algorithm that can observe the performance of process versions and dynamically adjust the routing policy so that the customers are directed to the version that can best serve them. Our algorithm learns the best routing policy in the presence of complications such as multiple process performance indicators, delays in indicator observation, incomplete or partial observations, and contextual factors. We also propose a pluggable architecture that supports such routing algorithms. We evaluate our approach with a case study. Furthermore, we demonstrate that our approach identifies the best routing policy given the process performance and that it scales horizontally. © Springer International Publishing AG, part of Springer Nature 2018.
587	A fundamental assumption of Business Process Management (BPM) is that redesign delivers refined and improved versions of business processes. This assumption, however, does not necessarily hold, and any required compensatory action may be delayed until a new round in the BPM life-cycle completes. Current approaches to process redesign face this problem in one way or another, which makes rapid process improvement a central research problem of BPM today. In this paper, we address this problem by integrating concepts from process execution with ideas from DevOps. More specifically, we develop a methodology called AB-BPM that offers process improvement validation in two phases: simulation and AB tests. Our simulation technique extracts decision probabilities and metrics from the event log of an existing process version and generates traces for the new process version based on this knowledge. The results of simulation guide us towards AB testing where two versions (A and B) are operational in parallel and any new process instance is routed to one of them. The routing decision is made at runtime on the basis of the achieved results for the registered performance metrics of each version. Our routing algorithm provides for ultimate convergence towards the best performing version, no matter if it is the old or the new version. We demonstrate the efficacy of our methodology and techniques by conducting an extensive evaluation based on both synthetic and real-life data. © 2018 Elsevier Ltd
588	Many geo-distributed services at web-scale companies still rely on databases (DBs) primarily optimized for single-site performance. At AT&amp;T this is exemplified by services in the network control plane that rely on third-party software that uses DBs like MariaDB and PostgreSQL, which do not provide strict serializability across sites without a significant performance impact. Moreover, it is often impractical for these services to re-purpose their code to use newer DBs optimized for geo-distribution. In this paper, a novel drop-in solution for DB clustering across sites called Metric is presented that can be used by services without changing a single line of code. Metric leverages the single-site performance of an existing service's DB and combines it with a cross-site clustering solution based on an entry-consistent redo log that is specifically tailored for geo-distribution. Detailed correctness arguments are presented and extensive evaluations with various benchmarks show that Metric outperforms other solutions for the access patterns in our production use-cases where service replicas access different tables on different sites. In particular, Metric achieves up to 56% less latency and 5.2x higher throughput than MariaDB and PostgreSQL clustering, and up to 90% less latency and 26x higher throughput than CockroachDB and TiDB, systems that are designed to support geo-distribution.
589	The business process management discipline is a vastly studied field with significant contributions to creating value for organizations, being structured around various activities. Among these activities, creating and modifying business processes are particularly difficult and resource-intensive tasks within organizations. Recently, a new artificial intelligence architecture model was introduced, generative pre-trained transformers, changing the way machines can process and understand digital content. The integration of generative artificial intelligence into virtually any field of study is occurring at a very fast pace, but applying it to the optimization of business processes is still ongoing research. We have identified a particular area of improvements. A lot of work has been done on the automation of activities of a process but not on the process itself. In this paper, we conducted a business use case, consisting of dynamically meta-optimizing a credit application process, based on performance indicators (e.g. profit), using a software prototype system. Several implications derive from the execution of this business use case. (1) A significant decrease in the time a process manager needs to spend on designing and redesigning the business process; (2) An increase in the speed of adoption of business processes, even for small and medium-size enterprises; (3) Integrating such a system into the organization provides an element of agility, making it ready to environmental changes and able to adapt. (4) Ultimately, organizations that successfully adopt this technology, could achieve autonomous adaptation to the environment, leading the way for the ultimate digital enterprise. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2025.
590	Healthcare organizations are facing huge daily challenges which led them trying to give the best solutions in order to manage their resources and deliver a best quality of services. The recent adoption of Business Process Management (BPM) in healthcare organizations is dealing with the development of performance indicators in this domain to help healthcare providers structuring the interaction of information between systems and people. Moreover, there are a lot of available methods and tools for BPM that afford different manners to simulate models. Nevertheless in these process models, the resource handling is frequently missing or it is defined in a simplistic way. In this paper, we present the application of BPM in healthcare sector, using the Business Process Model and Notation (BPMN), coupled with a multi-dimensional Agent Based Model (ABM) of multidimensional organizational network of resources and geographical positioned population on a territory. ©2017 Society for Modeling & Simulation International (SCS).
591	Market players that can respond to critical market events faster than their competitors, will end up as winners in the emerging new economy. In order to win the next phase in the never-ending market race, they will also need to integrate their business processes with those of their suppliers and business partners. Additionally, the ability to quickly adjust processes to better respond to one's customers will also become a decisive factor in the new economy. In this paper, we discuss the deficiencies of formal existing process management approaches and propose an agile process management approach based on Sense and Respond loop.
592	Due to the distributed nature of Service-Oriented Architectures (SOA), maintaining control in a SOA environment becomes more difficult as services spread over different lines-of-business. The concept of SOA governance has emerged as a way to implement control mechanisms in a SOA. In this paper we identify a lifecycle based approach for executing SOA governance. This approach consists of defining a SOA strategy, aligning the organization, managing the service portfolio, controlling the service lifecycle, enforcing policies and managing service levels. By incorporating a maturity model in this approach, it is possible to minimize the required effort while still having sufficient governance. From a series of interviews that have been carried out we could conclude that most current SOA projects - although relatively limited in their scope - raise governance issues that need to be addressed to prevent future problems.
593	With access to critical performance indicators of business processes, executives, business managers and staff members can play a crucial role in improving the speed and effectiveness of an organization's business operations. The monitoring and analysis of business processes are complicated by the variety of organizational units and information systems involved in the execution of these processes. In this paper, we present a Process Information Factory as a solution for managing performance data of business processes. The purpose of the Process Information Factory is to provide a data foundation for a process-driven decision support system to monitor and improve business processes continuously.
594	The dynamic business environment of many organizations require to monitor their business, IT and organizational processes in real-time in order to proactively respond to exceptions and to take advantage of time-sensitive business opportunities. The ability to sense and interpret events about a changing business environment or customer needs require an event-driven IT infrastructure for making fast and well-informed decisions and putting them into action. In this paper we introduce sense & respond loops that support a complete business intelligence process to sense, interpret, predict, automate and respond to business processes and aim to decrease the time it takes to make the business decisions. Our approach enables real-time analytics across corporate business processes, notifies the business of actionable recommendations or automatically triggers business operations, effectively closing the gap between business intelligence systems and business processes. We propose a system for executing and managing sense & respond loops and illustrate our approach with a supply chain business scenario
595	Business Process Monitoring plays an important role in organizational development. It delivers management information and thus allows for better decision making in terms of process design, implementation and execution. This contribution first sheds some light on the importance and forms of business process monitoring. Then we look at current monitoring features of S-BPM software supporting the S-BPM approach and discuss development perspectives particularly in the field of Business Activity Monitoring (BAM). In this context we adapt an existing concept for modeling BAM specifications with reference to BPMN models for the use with S-BPM. © 2013 Springer-Verlag.
596	The competitive edge of using expert system technology is beginning to have an impact on the marketplace. Described here are applications of expert system technology to customer service and many of the ideas presented here are applicable to other areas of business as well. This project was accomplished in cooperation with the Customer Service Department of a major U.S. chemical company, and this paper describes the design, implementation, and results of a diagnostic expert system prototype and the design of an Expert Inquiry Handler for customer service. The prototype design was based on a previously successful design by the authors, and the Expert Inquiry Handler design addresses what it means to do intelligent inquiry handling in customer service and how an Expert Inquiry Handler interfaces with its resources (data base and people) to accomplish its job.
597	Process mining is the area of research that embraces the automated discovery, conformance checking and enhancement of process models. Declarative process mining approaches offer capabilities to automatically discover models of flexible processes from event logs. However, they often suffer from performance issues with real-life event logs, especially when constraints to be discovered go beyond a standard repertoire of templates. By leveraging relational database performance technology, a new approach based on SQL querying has been recently introduced, to improve performance though still keeping the nature of discovered constraints customisable. In this paper, we provide an in-depth analysis of configuration parameters that allow for a speed-up of the answering time and a decrease of storage space needed for query processing. Thereupon, we provide configuration recommendations for process mining with SQL on relational databases.
598	Considering that each IT-organization is based on an established IT-governance the introduction of SOA as a new overall architectural approach will change the requirements for the specific governance model. The paper presents a SOA-specific governance model which differentiates an operating model, service lifecycle management, service ownership, cost allocation, and meta-data management support. Based on the company´s maturity along the SOA-relevant dimensions IT-governance, SOA experience, and process maturity, its size, as well as its organizational structure the paper discusses an SOA operating model with organizational structure, roles, responsibilities, and KPI´s. The main assumption of the approach is the alignment of the organizational structure of IT with a functional domain model. This operating model is the outcome of ten industrial workshops and one complex case study based on standards as CobiT and ITIL.
599	Conceptual models organize the data as well as the processes from a business domain using a human-readable, yet formal representation language. For static data models, various modeling approaches have been proposed to represent complex multilevel abstraction hierarchies. For process models, though, current modeling approaches do not provide a flexible and powerful formalism for representing complex multilevel abstraction hierarchies. In this paper, we motivate the need for multilevel business process models, present our initial approach, and sketch future research in this area.
600	Accounting information systems fulfil the purpose of recording the business transactions over time according to the legal accounting requirements. Management information systems provide the information and mechanisms that are needed to manage the enterprise in different management domains. The primary research objective of this article is the specification of the relevant concepts underlying both information systems and their integration in a comprehensive framework. The resulting framework shows the economic and managerial requirements for integrated accounting-based management information systems and it can be used for a semantic design of such systems.For this purpose the probabilistic REA management ontology is developed by integrating the management concepts of the cybernetic management framework into the REA business ontology. Consequently the derived REA management ontology rests upon the well-established REA business ontology and it allows the semantic design and implementation of accounting-based management information systems.
601	After the initial phase of E-Government and the exaggerated expectations for the new internet-based technologies, a pragmatic state of mind has evolved during the last few years. Thereby, it is especially the evaluation of the related financial benefits that has become a crucial aspect. The paper presented outlines a process-driven approach for the analysis of technology-driven performance impacts based on performance indicators. From a German perspective, existing evaluation concepts were concretized for the case scenario of German Plan Approval Procedures.
602	nan
603	Creative processes, for instance, the development of visual effects or computer games, increasingly become part of the agenda of information systems researchers and practitioners. Such processes get their managerial challenges from the fact that they comprise both well-structured, transactional parts and creative parts. The latter can often not be precisely specified in terms of control flow, required resources, and outcome. The processes' high uncertainty sets boundaries for the application of traditional business process management concepts, such as process automation, process modeling, process performance measurement, and risk management. Organizations must thus exercise caution when it comes to managing creative processes and supporting these with information technology. This, in turn, requires a profound understanding of the concept of creativity in business processes. In response to this, the present article introduces a framework for conceptualizing creativity within business processes. The conceptual framework describes three types of uncertainty and constraints as well as the interrelationships among these. The study is grounded in the findings from three case studies that were conducted in the film and visual effects industry. Moreover, we provide initial evidence for the framework's validity beyond this narrow focus. The framework is intended to serve as a sensitizing device that can guide further information systems research on creativity-related phenomena. © 2010 by the authors.
604	nan
605	nan
606	nan
607	South African public hospitals are faced with many challenges comprising inefficient processes, lack of digitalisation, severe austerity measures, and the rising burden of disease. Irrespective of the many existing initiatives in place, a critical challenge is the shortage of necessary resources required to fund, implement, and sustain new interventions. This deprives public hospitals from the efficiencies and quality of service experienced in private hospitals or other business entities. Through a case study strategy, this paper has abstracted two practice contributions. First, it describes and prescribes a low-cost approach in which business process redesign was applied in a public hospital through a partnership between the hospital and a higher learning institution. The initiative involved third year students majoring in Information Systems performing, as part of their class project, process analysis at the hospital at no cost to the hospital other than their employees' time. The second contribution is a priority list of redesign and lean management principles that were abstracted from these initiatives. These include improving staff training, distributing and adhering to up-to-date standard operating procedures, performing tasks in parallel rather than in series, reducing handovers by avoiding certain tasks, incentivizing use of existing mobile software by doctors, developing low-cost task automation solutions such as Microsoft Office applications, redesigning and standardizing forms, capturing data at source electronically rather than later, redesigning physical spaces, and improved key performance indicators and reporting. The study confirms the usefulness of this collaborative business process redesign approach for public hospitals as stakeholders got relevant information and practical, low-cost, creative solutions with the potential to improve efficiencies and subsequently service delivery. © 2019 John Wiley & Sons Ltd
608	Execution of a process model produces data that can be used for analysis and optimization of business processes. For several years, data warehouse (DW) technology has been used for analysis and decision making. A data warehouse developed for business processes is called a process warehouse. The capabilities of a process warehouse are seldom evaluated, since a generic framework that can be used for the evaluation is missing. Therefore, in this paper, we develop a generic framework called Process Analysis Framework (PAF) that can be used for evaluating analysis capabilities of a process warehouse. Furthermore, the framework has been used to evaluate various process warehousing approaches, collected through a comprehensive survey.
609	In order to design a system for managing performance in collaborative project-based enterprises, it is necessary to undertake real-time monitoring of its business processes and activities. This paper presents a systematic approach to project business process monitoring (BPM) and identifies the key aspects of virtual enterprise (VE) process evaluation. A framework for VE BPM is presented with special emphasis in linking interest groups to the development of their targets, information and knowledge sharing. The proposed model defines the exclusive performance metrics, which are needed during BPM. This interdisciplinary study examines BPM through peer-to-peer information exchange in the VE domain, which is currently a research gap. The fundamental metrics to define business process performance monitoring are elaborated in the research reported in this paper. The identified performance metrics can be used to measure the overall performances for both a project business and VE. A reference architecture is also highlighted with a case example with the objective to measure the performance in a project business VE. An overall definition of collaborative BPM and performance management systems is also presented accordingly. Future research directions are identified regarding the nature of collaboration in a project business VE and the characteristics of performance indicators to support it. © 2017 Informa UK Limited, trading as Taylor & Francis Group.
610	This paper describes a Service-Oriented Computing Kit (SOCK), which is an overarching framework covering the key artifacts in planning, modeling, designing, developing, deploying, and managing service-oriented solutions in the enterprise computing space. Based on a divide-and-conquer strategy, this comprehensive kit is a systematic taxonomy to abstract complexities and organize the major aspects of service-oriented development, so that the roles, responsibilities, accountabilities, skillsets, procedures and deliverables can be clearly defined for the IT teams to effectively construct service-oriented systems. SOCK comprises eight modules - Architecture, Process, Integration, Environment, Technology, Development, Management, and Roadmap. Each module addresses specific technical concerns in particular areas. SOA provides the service definitions, service catalog, service composition, scope of applications and portfolios, and service architecture modeling methodology. SOP deals with the business process management, process modeling & notations, process orchestration, coordination/collaborations, human interactions, and 1-phase commit compensation for long-lived processes. SOI concentrates on the service interoperability, integration patterns, enterprise service bus, traditional synchronous/asynchronous enterprise application integration, and integration with portals and content management systems. SOE consists of the runtime infrastructure, service registry for discovery and directory, service transformation/routing gateway, service virtualization via grid computing, and quality-of-services compliance with service-level agreements. SOT covers the implementation technologies - web services, standards and specifications, technical patterns, convergence, and aspect-oriented techniques. SOD is composed of the development lifecycle, programming model, design/development tools, frameworks, reusable utilities/toolkits/components, and model-driven approaches. SOM includes services & policies repository in service identification and categorization, security mechanisms, business activity monitoring, reporting, BI, and provisioning. SOR handles the planning/blueprint, strategy, KPI dashboards, governance, and organization. The elements in each module are further decomposed to form loose semantic associations. This holistic kit has been implemented on an open source mind-mapping platform, which is used in guiding the migration from the conventional multi-tier web application style to a service-oriented paradigm in the financial services sector, and SOCK has proven to be an effective approach to pragmatically transitioning to the new computing mode. © 2006 IEEE.
611	nan
612	nan
613	Boeing has nearly completed a major program for business process redesign. Given the scale of this project and the large number of existing, heterogeneous systems, it has been essential that a standards-based architecture be implemented. The Common Object Request Broker Architecture (CORBA) standard has worked well as the application integration baseline for this new system
614	Business intelligence (BI) as a paradigm with methods and tools substantially improves decisions with regard to business evolutions. Through the emerging business process management approaches, it becomes possible to link BI-tools with the underlying process models. This paper explains how process models can be enriched with risk models in the context of business intelligence.
615	The article discusses the impact of the digital transformation of loyalty systems on the success rates of the telecommunications business. The specifics of the telecommunications industry are particularly high rates of customer churn, averaging from 10 to 67% per year. As a result, the cost of attracting a new client is 4-10 times more expensive than retaining an existing one. So digital transformation of customer loyalty systems becomes a tool for predicting customer behavior and delivering timely and relevant offers, improving the user experience. The purpose of the study is to propose the approach to managing of the digital transformation of customer loyalty systems of telecommunications companies by the measures of the business process management improving based on e-TOM model. The paper defines criteria for evaluating the effectiveness of customer loyalty systems digital transformation for telecommunications companies. The essence of the assessment method is to compare two blocks of indicators: economic efficiency coefficients (before and after digital transformation) and a group of indicators of effects accompanying digital transformation (indicators of strategic, client, operational, cultural, technological effects). The information base of this study was modern literature and statistical about digital transformation of telecommunications companies, as well as data of business processes of telecommunications sector organizations (from America, Europe, Asia, Russia) and the results of interviews with industry experts. Also, we used data from the report of the customer loyalty system's digital transformation results of the telecommunications company, conducted with the participation of the authors. The results of assess the effectiveness of the digital transformation of the telecom provider's customer loyalty system show an increase in the efficiency coefficient from 0.62 to 1.08, as well as an increase in all groups of effects except of personnel culture in the company. In particular, the customer satisfaction index (CSI) increases from 21% to 79% and the outflow of customers decrease from 37.5% to 25%. Finally, there was a discussion of the results of our study, and the conclusions were summarized.
616	The growth of cloud computing has resulted in uneconomic energy consumption, which has negatively impacted the environment through the generation of carbon emissions. One of the most important issues for green cloud environments concerns where to place new virtual machine (VM) requests across physical servers in a way that ensures reduced energy consumption. This paper proposes a deadline based dynamic virtual machine (DBDV) migration algorithm to reduce energy consumption in Cloud datacenters. Virtual machines are classified in three categories: compute intensive task, data intensive task and mix load task. Tasks have been allocated based on similar category of virtual machine. Compute intensive task is assigned to compute intensive virtual machine, data intensive task is assigned to data intensive virtual machine and mix load task is assigned to mix load virtual machine. All tasks are assigned to similar type of virtual machine without classifying virtual machine. The proposed algorithm for virtual machine mapping is based on deadline of task and migration of virtual machine. The proposed algorithm is compared with threshold-based method, PSO and Ant Colony Optimization algorithm and analyzed the result for the energy utilization and number of virtual machine migration as well as completion time. The experimental results show that a DBDV migration algorithm outperforms the existing algorithms in terms of these parameters.
617	BP's FIELD OF THE FUTURE for North American Gas Strategic Performance Unit is a ground-breaking initiative which utilizes advanced automation, collaboration and analytic tools to enable major reductions in well intervention timing, as well as, prevent and recover lost volumes more quickly. This effort requires a phased, multi-discipline approach and encompasses changes in technology, business process and people. FIELD OF THE FUTURE begins with upgrading foundational equipment and systems, such as, current automation and field telecoms. From a systems standpoint, FIELD OF THE FUTURE requires enhancement of NAG's data management approach towards collection, storage and retrieval of significantly increased data (100x or more), from field operations. Another key component of change is the design and installation of Advanced Collaborative Environments (ACEs). ACEs are integral in this phase, as they enable multi-disciplinary teams working in collaborative spaces, to successfully interact during the decision-making process. Even with the enhanced foundational systems, the influx of new and vast amounts of data will reach beyond personnel capability to utilize effectively, without the new technologies. To manage the additional data, FIELD OF THE FUTURE leverages integrated advanced visualization, modeling and intelligent applications functionality. These are then merged into the business process to discover areas for optimization in day-to-day operations. This leads to greater productivity, as well as, reduced decision cycle time. Taking this one step further, FIELD OF THE FUTURE identifies viable solutions (both current and futuristic), which can further enhance benefits through analytic and business process management tools. These can empower the organization to do more with less - a problem we will confront within the North American Gas SPU, in the next five years. The success of the program lies in the ability to integrate accurate, real-time data with people and their daily work activities. To achieve program goals, FIELD OF THE FUTURE is currently testing and refining enhancements in automation, collaboration, data/applications and processes by partnering with three Pilot Assets across North America. The ultimate measure of the program's success will be based on key performance indicators, described herein, which demonstrate real value to the Assets. These include: Increased production Decreased Health Safety Security Environment (HSSE) incidents, Reduced downtime, Greater organizational capability, People productivity Increased operational efficiency. FIELD OF THE FUTURE has the potential to impact every aspect of field operations and must be strategically aligned with other BP corporate initiatives. Thus, FIELD OF THE FUTURE must have executive alignment and active executive leadership to enable change. Finally, FIELD OF THE FUTURE is not about individual technologies, but about the integration of tools and capabilities spanning people, process and technology. The presentation paper will give an update on the current status of work at the three Pilots and share key Lessons Learned by NAG FIELD OF THE FUTURE, in this journey. Copyright 2007, Society of Petroleum Engineers.
618	Performance Management Systems (PMS) - Also termed as Business Performance Management (BPM), Corporate Performance Management (CPM) or Enterprise Performance Management (EPM) - represents an often topic of debate in academic journals. The literature consists of two highly overlapping categories of research. The first category is research on Performance Measurement, which primarily addresses the question of appropriate measurement how company proceeds towards its performance goals. The second stream of research deals with Management Control Systems (MCS) and focuses more on the purpose of performance measurement and its specific context. The aim of this article is to address the following three basic research questions that each scholar starting research in PMS has to answer. Namely these are: RQ1. How to define contemporary PMS? RQ2. What are the key factors that influence the design and outcomes of PMS? RQ3. Which methods best reflect the interdependences among factors, PMS and performance? The article reveals that despite 50 years of research, the terminological inconsistencies persist involving the definition of the term PMS itself, its subcategories and last but not least the list of factors with impact on PMS. These contingency factors are briefly introduced and the final framework mapping their relationships is presented as well. Because traditional statistical methods coping with the standalone relationship are not sufficient, the quantitative studies in the intertwined nature of contingency factors, PMS and its outcomes usually employ the technique of Structural Equation Modelling (SEM), which represents the answer to the third research question.
619	Workflow Management Systems (WfMSs) provide platforms for delivering complex service-oriented applications that need to satisfy enterprise-grade quality of service requirements such as dependability and scalability. In this paper we focus on the case of benchmarking the performance of the core of WfMSs, Workflow Engines, that are compliant with the Business Process Model and Notation 2.0 (BPMN 2.0) standard. We first explore the main challenges that need to be met when designing such a benchmark and describe the approaches we designed for tackling them in the BenchFlow project. We discuss our approach to distill the essence of real-world processes to create from it processes for the benchmark, and to ensure that the benchmark finds wide applicability.
